frequency_hz,mean_power_per_hz,peak_power_per_hz,group_start_hz,group_end_hz
17108104.7058,1.57499171801e-09,9.33037913788e-09,17083396.9116,17132812.5
17157909.3933,1.87994118986e-09,1.04352854667e-08,17133201.5991,17182617.1875
17207714.0808,1.60819206769e-09,9.44474605275e-09,17183006.2866,17232421.875
17257518.7683,2.17142236292e-09,1.61072400218e-08,17232810.9741,17282226.5625
17307323.4558,1.7801070162e-09,8.7321654323e-09,17282615.6616,17332031.25
17357128.1433,1.93764777307e-09,6.99405312186e-09,17332420.3491,17381835.9375
17406932.8308,1.95867914676e-09,1.00024519973e-08,17382225.0366,17431640.625
17456737.5183,1.41566946511e-09,7.83240821212e-09,17432029.7241,17481445.3125
17506542.2058,1.98779465666e-09,9.86635987892e-09,17481834.4116,17531250
17556346.8933,2.22171523128e-09,1.16759173493e-08,17531639.0991,17581054.6875
17606151.5808,1.85091417406e-09,6.86922865056e-09,17581443.7866,17630859.375
17655956.2683,1.54468920486e-09,5.98182046554e-09,17631248.4741,17680664.0625
17705760.9558,2.25453952554e-09,1.41724371724e-08,17681053.1616,17730468.75
17755565.6433,1.68256266693e-09,8.03577664456e-09,17730857.8491,17780273.4375
17805370.3308,1.7941721267e-09,7.7135255173e-09,17780662.5366,17830078.125
17855175.0183,1.67272676567e-09,9.59506362906e-09,17830467.2241,17879882.8125
17904979.7058,1.62551980751e-09,8.64379004616e-09,17880271.9116,17929687.5
17954784.3933,2.21519436375e-09,1.45327933143e-08,17930076.5991,17979492.1875
18004589.0808,1.8681077599e-09,7.51338138839e-09,17979881.2866,18029296.875
18054393.7683,1.56204495812e-09,6.62996414863e-09,18029685.9741,18079101.5625
18104198.4558,1.52817963877e-09,1.01384116825e-08,18079490.6616,18128906.25
18154003.1433,1.97288165238e-09,9.40671839882e-09,18129295.3491,18178710.9375
18203807.8308,1.5611827822e-09,6.78185087662e-09,18179100.0366,18228515.625
18253612.5183,1.74332040194e-09,9.13816113461e-09,18228904.7241,18278320.3125
18303417.2058,2.22893952686e-09,8.54442934476e-09,18278709.4116,18328125
18353221.8933,1.67541402278e-09,5.70756852046e-09,18328514.0991,18377929.6875
18403026.5808,2.01994994668e-09,1.72779371757e-08,18378318.7866,18427734.375
18452831.2683,1.77310417383e-09,9.59018335335e-09,18428123.4741,18477539.0625
18502635.9558,1.51161289088e-09,7.68666170306e-09,18477928.1616,18527343.75
18552440.6433,1.73046049539e-09,1.06117474149e-08,18527732.8491,18577148.4375
18602245.3308,1.69926877416e-09,6.15213158567e-09,18577537.5366,18626953.125
18652050.0183,1.53851173653e-09,5.62195885683e-09,18627342.2241,18676757.8125
18701854.7058,1.60007604189e-09,1.224803938e-08,18677146.9116,18726562.5
18751659.3933,1.85959891751e-09,7.70819775802e-09,18726951.5991,18776367.1875
18801464.0808,1.76092275455e-09,9.05089511854e-09,18776756.2866,18826171.875
18851268.7683,1.69961618522e-09,1.60216314467e-08,18826560.9741,18875976.5625
18901073.4558,1.53334406783e-09,7.72960673762e-09,18876365.6616,18925781.25
18950878.1433,1.7516212797e-09,8.41109324141e-09,18926170.3491,18975585.9375
19000682.8308,1.78897275258e-09,1.13613229294e-08,18975975.0366,19025390.625
19050487.5183,1.83392927832e-09,1.50784318998e-08,19025779.7241,19075195.3125
19100292.2058,1.77391825256e-09,9.1897872206e-09,19075584.4116,19125000
19150096.8933,1.45513648218e-09,1.03947639017e-08,19125389.0991,19174804.6875
19199901.5808,1.39370245671e-09,5.68627891065e-09,19175193.7866,19224609.375
19249706.2683,1.69989383012e-09,9.38697579892e-09,19224998.4741,19274414.0625
19299510.9558,1.84947426669e-09,9.46663959175e-09,19274803.1616,19324218.75
19349315.6433,1.69608627699e-09,1.02520426853e-08,19324607.8491,19374023.4375
19399120.3308,1.59410276407e-09,5.7332598436e-09,19374412.5366,19423828.125
19448925.0183,1.58163274114e-09,7.61418470778e-09,19424217.2241,19473632.8125
19498729.7058,1.76525534486e-09,8.25047116277e-09,19474021.9116,19523437.5
19548534.3933,1.68870067095e-09,7.32482633506e-09,19523826.5991,19573242.1875
19598339.0808,1.30697826548e-09,6.42119453586e-09,19573631.2866,19623046.875
19648143.7683,1.44944348791e-09,5.88773813176e-09,19623435.9741,19672851.5625
19697948.4558,1.79503967977e-09,9.11919714021e-09,19673240.6616,19722656.25
19747753.1433,1.42835926136e-09,9.25135013213e-09,19723045.3491,19772460.9375
19797557.8308,1.71477133818e-09,1.27539843283e-08,19772850.0366,19822265.625
19847362.5183,1.75189787712e-09,8.71297562854e-09,19822654.7241,19872070.3125
19897167.2058,1.62886830774e-09,7.28894805017e-09,19872459.4116,19921875
19946971.8933,1.6050667168e-09,7.41088019371e-09,19922264.0991,19971679.6875
19996776.5808,1.62027138428e-09,2.20857776044e-08,19972068.7866,20021484.375
20046581.2683,1.49397580235e-09,5.90703477281e-09,20021873.4741,20071289.0625
20096385.9558,1.41061950808e-09,8.20806628241e-09,20071678.1616,20121093.75
20146190.6433,1.59942849423e-09,5.43431494866e-09,20121482.8491,20170898.4375
20195995.3308,1.73966973131e-09,1.37917419248e-08,20171287.5366,20220703.125
20245800.0183,1.86196195209e-09,1.35440967204e-08,20221092.2241,20270507.8125
20295604.7058,1.58297637126e-09,7.36929669719e-09,20270896.9116,20320312.5
20345409.3933,1.93494402775e-09,1.124399822e-08,20320701.5991,20370117.1875
20395214.0808,1.51523111677e-09,9.44814426467e-09,20370506.2866,20419921.875
20445018.7683,1.50899149482e-09,1.03158812353e-08,20420310.9741,20469726.5625
20494823.4558,1.24564673412e-09,6.79853120451e-09,20470115.6616,20519531.25
20544628.1433,1.75763284436e-09,1.16070739369e-08,20519920.3491,20569335.9375
20594432.8308,1.39934117381e-09,6.54566145842e-09,20569725.0366,20619140.625
20644237.5183,1.66576629605e-09,9.91327143998e-09,20619529.7241,20668945.3125
20694042.2058,1.57635374187e-09,8.68096090689e-09,20669334.4116,20718750
20743846.8933,1.5346413282e-09,1.25787977543e-08,20719139.0991,20768554.6875
20793651.5808,1.51876020053e-09,7.95346858435e-09,20768943.7866,20818359.375
20843456.2683,1.30950555234e-09,5.28952481796e-09,20818748.4741,20868164.0625
20893260.9558,1.22980844187e-09,7.64565141085e-09,20868553.1616,20917968.75
20943065.6433,1.72718174421e-09,7.2944994499e-09,20918357.8491,20967773.4375
20992870.3308,2.13220445317e-09,1.52678581479e-08,20968162.5366,21017578.125
21042675.0183,1.77481616401e-09,9.50845313888e-09,21017967.2241,21067382.8125
21092479.7058,1.71923068173e-09,8.26370065608e-09,21067771.9116,21117187.5
21142284.3933,1.45802801453e-09,6.02581197769e-09,21117576.5991,21166992.1875
21192089.0808,1.38492668229e-09,9.15196119909e-09,21167381.2866,21216796.875
21241893.7683,1.61406503238e-09,9.98516389562e-09,21217185.9741,21266601.5625
21291698.4558,1.36225099793e-09,8.28596496894e-09,21266990.6616,21316406.25
21341503.1433,1.49166523683e-09,1.26578854848e-08,21316795.3491,21366210.9375
21391307.8308,1.23428655149e-09,9.22788850383e-09,21366600.0366,21416015.625
21441112.5183,1.50322826958e-09,1.51320603233e-08,21416404.7241,21465820.3125
21490917.2058,1.73571573402e-09,8.96033883386e-09,21466209.4116,21515625
21540721.8933,1.71358016035e-09,1.25934592361e-08,21516014.0991,21565429.6875
21590526.5808,1.18747349701e-09,6.26699890372e-09,21565818.7866,21615234.375
21640331.2683,1.3635186685e-09,7.18102274535e-09,21615623.4741,21665039.0625
21690135.9558,1.42787620329e-09,8.95748578311e-09,21665428.1616,21714843.75
21739940.6433,1.63110372356e-09,6.70339650739e-09,21715232.8491,21764648.4375
21789745.3308,1.31784108749e-09,8.97165083731e-09,21765037.5366,21814453.125
21839550.0183,1.02908304889e-09,7.64291505428e-09,21814842.2241,21864257.8125
21889354.7058,1.27421900478e-09,6.55091364634e-09,21864646.9116,21914062.5
21939159.3933,1.67256898578e-09,7.34070873949e-09,21914451.5991,21963867.1875
21988964.0808,1.64868281665e-09,1.22548348722e-08,21964256.2866,22013671.875
22038768.7683,1.41945169974e-09,7.23980365612e-09,22014060.9741,22063476.5625
22088573.4558,1.64967733521e-09,1.27274271227e-08,22063865.6616,22113281.25
22138378.1433,1.34474153514e-09,7.72012418148e-09,22113670.3491,22163085.9375
22188182.8308,9.3683247229e-10,4.04818911177e-09,22163475.0366,22212890.625
22237987.5183,1.12737570394e-09,6.42966218742e-09,22213279.7241,22262695.3125
22287792.2058,1.15503921176e-09,5.23476427166e-09,22263084.4116,22312500
22337596.8933,1.71587038462e-09,7.25441374686e-09,22312889.0991,22362304.6875
22387401.5808,1.16643890178e-09,7.5854521368e-09,22362693.7866,22412109.375
22437206.2683,1.27509118315e-09,5.47851998743e-09,22412498.4741,22461914.0625
22487010.9558,1.83204063928e-09,3.28744485323e-08,22462303.1616,22511718.75
22536815.6433,1.56097410581e-09,1.02377028114e-08,22512107.8491,22561523.4375
22586620.3308,1.3310713294e-09,6.09162136245e-09,22561912.5366,22611328.125
22636425.0183,1.48739593978e-09,7.05777388797e-09,22611717.2241,22661132.8125
22686229.7058,1.31714868263e-09,7.177520904e-09,22661521.9116,22710937.5
22736034.3933,1.32412495691e-09,6.08361066227e-09,22711326.5991,22760742.1875
22785839.0808,1.26795745215e-09,8.4614306128e-09,22761131.2866,22810546.875
22835643.7683,1.53681976413e-09,8.90769689693e-09,22810935.9741,22860351.5625
22885448.4558,1.30298324704e-09,6.46818460501e-09,22860740.6616,22910156.25
22935253.1433,1.20751234109e-09,6.69928347084e-09,22910545.3491,22959960.9375
22985057.8308,1.52520767267e-09,7.53360984598e-09,22960350.0366,23009765.625
23034862.5183,1.49381173006e-09,8.00944124913e-09,23010154.7241,23059570.3125
23084667.2058,9.83490128974e-10,8.18688180375e-09,23059959.4116,23109375
23134471.8933,1.22930786262e-09,7.04139944319e-09,23109764.0991,23159179.6875
23184276.5808,1.42046077694e-09,7.93132608372e-09,23159568.7866,23208984.375
23234081.2683,1.4382317533e-09,8.18117896671e-09,23209373.4741,23258789.0625
23283885.9558,1.31318186276e-09,7.55255574028e-09,23259178.1616,23308593.75
23333690.6433,1.42942188127e-09,9.00990885826e-09,23308982.8491,23358398.4375
23383495.3308,1.55197968211e-09,1.40417058035e-08,23358787.5366,23408203.125
23433300.0183,1.59353852087e-09,1.14034463263e-08,23408592.2241,23458007.8125
23483104.7058,1.35245950137e-09,5.98933054758e-09,23458396.9116,23507812.5
23532909.3933,1.3744061959e-09,1.01925331948e-08,23508201.5991,23557617.1875
23582714.0808,1.77022932773e-09,1.12431859013e-08,23558006.2866,23607421.875
23632518.7683,1.41297009774e-09,4.86692346715e-09,23607810.9741,23657226.5625
23682323.4558,1.57880605948e-09,1.72206088853e-08,23657615.6616,23707031.25
23732128.1433,1.79765907712e-09,1.43644419719e-08,23707420.3491,23756835.9375
23781932.8308,1.48852368007e-09,6.69107883456e-09,23757225.0366,23806640.625
23831737.5183,2.16354833002e-09,3.12875581253e-08,23807029.7241,23856445.3125
23881542.2058,1.83113717008e-09,1.80036534652e-08,23856834.4116,23906250
23931346.8933,1.82921392803e-09,1.43528701904e-08,23906639.0991,23956054.6875
23981151.5808,3.25000128815e-09,7.01101832521e-08,23956443.7866,24005859.375
24030956.2683,1.69191828539e-09,2.77255393418e-08,24006248.4741,24055664.0625
24080760.9558,2.34528922234e-09,1.59795613911e-08,24056053.1616,24105468.75
24130565.6433,1.97119208984e-09,1.18303026758e-08,24105857.8491,24155273.4375
24180370.3308,1.77441347661e-09,9.80865350469e-09,24155662.5366,24205078.125
24230175.0183,1.86648406687e-09,8.82067568284e-09,24205467.2241,24254882.8125
24279979.7058,1.78336552526e-09,9.67751632514e-09,24255271.9116,24304687.5
24329784.3933,1.67549288829e-09,9.19802396069e-09,24305076.5991,24354492.1875
24379589.0808,1.38765521398e-09,9.11787251832e-09,24354881.2866,24404296.875
24429393.7683,1.88533851357e-09,9.68774667718e-09,24404685.9741,24454101.5625
24479198.4558,1.32856806053e-09,9.87717494195e-09,24454490.6616,24503906.25
24529003.1433,1.64684055998e-09,7.29530681794e-09,24504295.3491,24553710.9375
24578807.8308,1.27483119731e-09,4.98847553186e-09,24554100.0366,24603515.625
24628612.5183,1.13754071312e-09,5.20163304835e-09,24603904.7241,24653320.3125
24678417.2058,1.72811228941e-09,1.02242988008e-08,24653709.4116,24703125
24728221.8933,1.61389815073e-09,9.37650552604e-09,24703514.0991,24752929.6875
24778026.5808,1.26541020492e-09,6.56204038119e-09,24753318.7866,24802734.375
24827831.2683,1.45284669787e-09,6.98878351538e-09,24803123.4741,24852539.0625
24877635.9558,1.29811191017e-09,1.00742303096e-08,24852928.1616,24902343.75
24927440.6433,1.27840102917e-09,5.92213952444e-09,24902732.8491,24952148.4375
24977245.3308,1.63272369332e-09,8.40517160719e-09,24952537.5366,25001953.125
25027050.0183,1.58807075381e-09,8.26611553448e-09,25002342.2241,25051757.8125
25076854.7058,1.83518952907e-09,1.19134104697e-08,25052146.9116,25101562.5
25126659.3933,1.36096382003e-09,6.683496189e-09,25101951.5991,25151367.1875
25176464.0808,1.45851908975e-09,8.04279652542e-09,25151756.2866,25201171.875
25226268.7683,1.45378347035e-09,5.57832825661e-09,25201560.9741,25250976.5625
25276073.4558,1.22385158426e-09,5.84140215249e-09,25251365.6616,25300781.25
25325878.1433,1.63010133795e-09,1.00673667278e-08,25301170.3491,25350585.9375
25375682.8308,1.36640587612e-09,7.33340952161e-09,25350975.0366,25400390.625
25425487.5183,1.27590871058e-09,7.18434747445e-09,25400779.7241,25450195.3125
25475292.2058,1.07504611888e-08,9.90922719565e-07,25450584.4116,25500000
25525096.8933,3.62725324631e-09,2.73785737597e-07,25500389.0991,25549804.6875
25574901.5808,1.33296199178e-09,8.15018687173e-09,25550193.7866,25599609.375
25624706.2683,1.50357736798e-09,8.10204894014e-09,25599998.4741,25649414.0625
25674510.9558,1.42154208066e-09,9.89179912778e-09,25649803.1616,25699218.75
25724315.6433,1.29789384537e-09,6.02983855395e-09,25699607.8491,25749023.4375
25774120.3308,1.57946534702e-09,8.25459219563e-09,25749412.5366,25798828.125
25823925.0183,1.33836612242e-09,5.53225103665e-09,25799217.2241,25848632.8125
25873729.7058,1.52222798881e-09,1.15906916573e-08,25849021.9116,25898437.5
25923534.3933,1.60831394423e-09,8.03777593028e-09,25898826.5991,25948242.1875
25973339.0808,1.48495640358e-09,1.52586170071e-08,25948631.2866,25998046.875
26023143.7683,1.49364083714e-09,6.68789772968e-09,25998435.9741,26047851.5625
26072948.4558,1.23403752054e-09,7.36182195032e-09,26048240.6616,26097656.25
26122753.1433,1.30563595436e-09,4.89641270064e-09,26098045.3491,26147460.9375
26172557.8308,1.32819906099e-09,6.02920382018e-09,26147850.0366,26197265.625
26222362.5183,1.48861001606e-09,6.94821921584e-09,26197654.7241,26247070.3125
26272167.2058,1.43115334955e-09,6.43248264731e-09,26247459.4116,26296875
26321971.8933,1.32375544975e-09,5.55151140311e-09,26297264.0991,26346679.6875
26371776.5808,1.4685604862e-09,9.89275141797e-09,26347068.7866,26396484.375
26421581.2683,1.25517967232e-09,8.51650789935e-09,26396873.4741,26446289.0625
26471385.9558,1.64341130264e-09,1.33056210717e-08,26446678.1616,26496093.75
26521190.6433,1.24040256771e-09,5.61916340916e-09,26496482.8491,26545898.4375
26570995.3308,1.25316286335e-09,6.86504530441e-09,26546287.5366,26595703.125
26620800.0183,1.43763166853e-09,6.53351086783e-09,26596092.2241,26645507.8125
26670604.7058,1.28577600819e-09,5.71067826344e-09,26645896.9116,26695312.5
26720409.3933,1.34931229341e-09,6.16996344923e-09,26695701.5991,26745117.1875
26770214.0808,1.42416524116e-09,8.59545593807e-09,26745506.2866,26794921.875
26820018.7683,1.44647899223e-09,7.81104577536e-09,26795310.9741,26844726.5625
26869823.4558,1.4944383015e-09,8.40598999084e-09,26845115.6616,26894531.25
26919628.1433,1.42395730022e-09,6.65111205171e-09,26894920.3491,26944335.9375
26969432.8308,1.23708372418e-09,5.68428111468e-09,26944725.0366,26994140.625
27019237.5183,2.00791675083e-09,3.59820323458e-08,26994529.7241,27043945.3125
27069042.2058,1.08062165113e-09,7.14767425001e-09,27044334.4116,27093750
27118846.8933,1.4389510502e-09,7.44003294933e-09,27094139.0991,27143554.6875
27168651.5808,1.32845640177e-09,7.86712223489e-09,27143943.7866,27193359.375
27218456.2683,1.42390381287e-09,7.09028746264e-09,27193748.4741,27243164.0625
27268260.9558,1.62650007112e-09,8.22254338428e-09,27243553.1616,27292968.75
27318065.6433,1.510203291e-09,1.13553020316e-08,27293357.8491,27342773.4375
27367870.3308,1.52782335676e-09,8.13460807253e-09,27343162.5366,27392578.125
27417675.0183,1.40523962009e-09,1.2229251145e-08,27392967.2241,27442382.8125
27467479.7058,1.13762968397e-09,4.60177066931e-09,27442771.9116,27492187.5
27517284.3933,1.2211853958e-09,6.51152756707e-09,27492576.5991,27541992.1875
27567089.0808,1.28938543915e-09,5.667301309e-09,27542381.2866,27591796.875
27616893.7683,1.36189901047e-09,7.33897850692e-09,27592185.9741,27641601.5625
27666698.4558,1.23690059636e-09,6.25171421819e-09,27641990.6616,27691406.25
27716503.1433,1.08585595721e-09,5.07170719665e-09,27691795.3491,27741210.9375
27766307.8308,1.22575824431e-09,5.45579110615e-09,27741600.0366,27791015.625
27816112.5183,1.19275100256e-09,7.30443840355e-09,27791404.7241,27840820.3125
27865917.2058,1.23628000799e-09,5.20441909096e-09,27841209.4116,27890625
27915721.8933,1.22330171331e-09,6.16861329543e-09,27891014.0991,27940429.6875
27965526.5808,1.13189219106e-09,6.37171950999e-09,27940818.7866,27990234.375
28015331.2683,1.62349706341e-09,8.19328227369e-09,27990623.4741,28040039.0625
28065135.9558,1.48349933311e-09,7.89903056557e-09,28040428.1616,28089843.75
28114940.6433,1.56164925848e-09,7.49003005406e-09,28090232.8491,28139648.4375
28164745.3308,1.41309490874e-09,6.68537099305e-09,28140037.5366,28189453.125
28214550.0183,1.31338280551e-09,5.61919840734e-09,28189842.2241,28239257.8125
28264354.7058,1.48023764853e-09,1.04323498546e-08,28239646.9116,28289062.5
28314159.3933,1.50031419185e-09,6.17328473598e-09,28289451.5991,28338867.1875
28363964.0808,1.26684283356e-09,8.88734849071e-09,28339256.2866,28388671.875
28413768.7683,1.12963742628e-09,6.69549244172e-09,28389060.9741,28438476.5625
28463573.4558,1.26923649992e-09,5.75842114127e-09,28438865.6616,28488281.25
28513378.1433,2.05807331175e-09,4.4760041155e-08,28488670.3491,28538085.9375
28563182.8308,1.16868980763e-09,6.76229837569e-09,28538475.0366,28587890.625
28612987.5183,1.27261375992e-09,5.75738415311e-09,28588279.7241,28637695.3125
28662792.2058,1.35115600556e-09,1.01328409731e-08,28638084.4116,28687500
28712596.8933,1.496245546e-09,6.19584390999e-09,28687889.0991,28737304.6875
28762401.5808,1.39872372722e-09,8.03229865395e-09,28737693.7866,28787109.375
28812206.2683,1.16013158936e-09,1.02831913502e-08,28787498.4741,28836914.0625
28862010.9558,1.4331853261e-09,7.76786034638e-09,28837303.1616,28886718.75
28911815.6433,1.17555726972e-09,4.51735195417e-09,28887107.8491,28936523.4375
28961620.3308,1.21663937484e-09,5.11068504962e-09,28936912.5366,28986328.125
29011425.0183,1.32883779178e-09,6.22748419699e-09,28986717.2241,29036132.8125
29061229.7058,1.3372840458e-09,8.54464189834e-09,29036521.9116,29085937.5
29111034.3933,1.54534064505e-09,8.40786401933e-09,29086326.5991,29135742.1875
29160839.0808,1.53323522186e-09,8.73817902061e-09,29136131.2866,29185546.875
29210643.7683,1.2810975336e-09,7.47780437209e-09,29185935.9741,29235351.5625
29260448.4558,1.3863412319e-09,7.81605579688e-09,29235740.6616,29285156.25
29310253.1433,1.2964232195e-09,6.39921837663e-09,29285545.3491,29334960.9375
