view,offset_hz,tx_on_receiver_db_per_hz,rf_off_receiver_db_per_hz
image,12231.445,-99.118234,-101.844748
image,12240.601,-98.933552,-102.504068
image,12249.756,-97.597407,-101.909693
image,12258.911,-98.238223,-102.958907
image,12268.066,-98.156973,-104.165904
image,12277.222,-97.730327,-104.201617
image,12286.377,-97.592636,-103.611921
image,12295.532,-97.849105,-102.706193
image,12304.688,-99.175743,-103.864972
image,12313.843,-97.890568,-103.631471
image,12322.998,-97.847282,-103.151873
image,12332.153,-98.646643,-102.938957
image,12341.309,-98.052201,-103.844934
image,12350.464,-97.834406,-102.916865
image,12359.619,-98.050359,-102.478956
image,12368.774,-98.340883,-103.081863
image,12377.930,-99.902709,-104.504889
image,12387.085,-99.132040,-102.398275
image,12396.240,-99.605380,-101.103291
image,12405.396,-98.893645,-101.991598
image,12414.551,-98.023017,-102.685472
image,12423.706,-98.345801,-103.175621
image,12432.861,-97.822282,-102.510923
image,12442.017,-98.347262,-103.671412
image,12451.172,-100.448284,-103.900493
image,12460.327,-98.494250,-103.406252
image,12469.482,-98.644091,-103.021985
image,12478.638,-98.865459,-102.689624
image,12487.793,-98.942391,-104.095146
image,12496.948,-98.341479,-104.943929
image,12506.104,-98.701476,-104.220230
image,12515.259,-98.212140,-104.320678
image,12524.414,-98.013694,-103.472588
image,12533.569,-97.401741,-102.943856
image,12542.725,-98.489961,-104.321552
image,12551.880,-99.319991,-104.115200
image,12561.035,-99.632293,-102.315895
image,12570.190,-98.954120,-103.067066
image,12579.346,-99.837988,-103.812328
image,12588.501,-99.014923,-102.896086
image,12597.656,-98.215226,-104.036757
image,12606.812,-99.450833,-104.152192
image,12615.967,-100.513134,-104.075591
image,12625.122,-96.914173,-103.533316
image,12634.277,-97.298663,-103.926644
image,12643.433,-97.666350,-102.542444
image,12652.588,-97.879546,-103.291889
image,12661.743,-97.895771,-102.583511
image,12670.898,-100.235511,-102.481119
image,12680.054,-100.201770,-102.567538
image,12689.209,-99.455298,-101.986335
image,12698.364,-99.336367,-102.911898
image,12707.520,-98.118594,-104.484864
image,12716.675,-97.632900,-102.606232
image,12725.830,-98.252719,-102.279818
image,12734.985,-99.086860,-103.096374
image,12744.141,-98.729626,-103.915174
image,12753.296,-97.638508,-104.352829
image,12762.451,-97.879409,-103.538905
image,12771.606,-99.312871,-103.944252
image,12780.762,-97.813416,-104.217838
image,12789.917,-97.982813,-103.924834
image,12799.072,-98.412835,-103.565407
image,12808.228,-99.534648,-102.297679
image,12817.383,-97.617961,-102.386043
image,12826.538,-98.074177,-103.172459
image,12835.693,-99.022863,-103.613927
image,12844.849,-98.332818,-104.025633
image,12854.004,-97.643752,-103.138436
image,12863.159,-99.304072,-103.837018
image,12872.314,-99.409134,-102.881235
image,12881.470,-98.582081,-103.298993
image,12890.625,-98.332513,-103.303397
image,12899.780,-98.310633,-104.216470
image,12908.936,-98.581417,-102.739962
image,12918.091,-99.324503,-102.791902
image,12927.246,-98.712479,-102.047741
image,12936.401,-98.662878,-101.916679
image,12945.557,-98.537395,-103.454967
image,12954.712,-98.626322,-103.784009
image,12963.867,-99.360473,-104.505951
image,12973.022,-99.527604,-102.336291
image,12982.178,-99.377294,-102.847968
image,12991.333,-99.071982,-102.597196
image,13000.488,-99.608276,-102.114953
image,13009.644,-99.177887,-103.182514
image,13018.799,-98.214542,-102.651268
image,13027.954,-98.408397,-102.681524
image,13037.109,-98.515137,-104.144847
image,13046.265,-98.262460,-104.711015
image,13055.420,-99.076384,-106.035445
image,13064.575,-98.580131,-103.515787
image,13073.730,-98.607668,-102.508177
image,13082.886,-97.589429,-102.700924
image,13092.041,-98.227416,-103.483397
image,13101.196,-99.929976,-102.638425
image,13110.352,-98.886131,-103.267267
image,13119.507,-98.834744,-102.681189
image,13128.662,-97.428012,-103.020091
image,13137.817,-97.523690,-101.624400
image,13146.973,-97.476125,-101.550102
image,13156.128,-98.804545,-101.790937
image,13165.283,-97.734661,-104.220650
image,13174.438,-96.708523,-103.612844
image,13183.594,-96.306263,-101.444975
image,13192.749,-97.508732,-102.391488
image,13201.904,-98.437613,-102.797647
image,13211.060,-99.913774,-102.365630
image,13220.215,-99.156625,-101.864137
image,13229.370,-97.963869,-104.637122
image,13238.525,-98.736281,-104.357323
image,13247.681,-98.252508,-103.499370
image,13256.836,-98.747756,-102.287376
image,13265.991,-98.720332,-101.877970
image,13275.146,-97.255702,-102.171850
image,13284.302,-97.347294,-102.028092
image,13293.457,-97.934771,-101.842372
image,13302.612,-99.538868,-101.237268
image,13311.768,-97.693414,-102.234085
image,13320.923,-96.448516,-103.359086
image,13330.078,-97.487879,-102.747088
image,13339.233,-100.686444,-102.730824
image,13348.389,-99.171568,-104.058388
image,13357.544,-97.361885,-103.745865
image,13366.699,-98.019725,-103.282132
image,13375.854,-99.025333,-102.057063
image,13385.010,-98.816283,-102.495177
image,13394.165,-97.899522,-103.674293
image,13403.320,-98.496136,-105.081395
image,13412.476,-98.698474,-104.370469
image,13421.631,-97.961291,-103.201144
image,13430.786,-98.480749,-103.558053
image,13439.941,-98.773989,-102.926305
image,13449.097,-97.708995,-104.056471
image,13458.252,-98.958931,-102.475549
image,13467.407,-99.410429,-102.020647
image,13476.562,-97.647887,-102.756074
image,13485.718,-97.142551,-103.244281
image,13494.873,-97.356130,-102.719967
image,13504.028,-98.096210,-103.864841
image,13513.184,-96.915224,-103.878168
image,13522.339,-98.122327,-103.731081
image,13531.494,-99.706499,-104.205611
image,13540.649,-97.215717,-103.319695
image,13549.805,-98.022732,-102.322015
image,13558.960,-98.576992,-103.330000
image,13568.115,-98.180628,-104.143096
image,13577.271,-98.814512,-101.547952
image,13586.426,-98.009470,-102.009095
image,13595.581,-98.002494,-103.368220
image,13604.736,-98.243513,-103.412020
image,13613.892,-97.058795,-102.371735
image,13623.047,-98.845853,-102.943870
image,13632.202,-99.276663,-103.810701
image,13641.357,-97.999546,-102.044961
image,13650.513,-96.932801,-103.573102
image,13659.668,-97.669125,-103.142535
image,13668.823,-97.630011,-102.109514
image,13677.979,-97.718164,-102.344106
image,13687.134,-98.578675,-103.180574
image,13696.289,-97.384974,-103.913380
image,13705.444,-97.435261,-104.112241
image,13714.600,-98.549707,-104.205073
image,13723.755,-98.816122,-103.463429
image,13732.910,-98.993705,-102.957657
image,13742.065,-99.662171,-101.621751
image,13751.221,-98.436647,-102.762435
image,13760.376,-98.174477,-102.900738
image,13769.531,-97.908272,-103.136982
image,13778.687,-98.574461,-102.971546
image,13787.842,-98.140303,-102.904578
image,13796.997,-97.995658,-103.550224
image,13806.152,-97.800982,-102.831518
image,13815.308,-97.988884,-103.143879
image,13824.463,-98.224610,-103.854008
image,13833.618,-98.094940,-103.795107
image,13842.773,-98.151683,-103.217855
image,13851.929,-97.910548,-102.261206
image,13861.084,-98.473559,-102.617532
image,13870.239,-98.975678,-103.143393
image,13879.395,-98.423968,-104.669572
image,13888.550,-99.494257,-105.184160
image,13897.705,-99.627892,-102.705468
image,13906.860,-98.350359,-102.707069
image,13916.016,-98.175343,-102.365084
image,13925.171,-98.237245,-102.404961
image,13934.326,-97.894324,-102.043960
image,13943.481,-98.607393,-103.177153
image,13952.637,-97.218242,-103.703674
image,13961.792,-97.667411,-102.999293
image,13970.947,-97.822412,-102.570272
image,13980.103,-97.494941,-102.349160
image,13989.258,-96.954762,-103.695984
image,13998.413,-97.018536,-103.401922
image,14007.568,-97.116108,-103.262903
image,14016.724,-97.955914,-102.550759
image,14025.879,-97.953354,-101.922181
image,14035.034,-97.623358,-104.334886
image,14044.189,-99.482553,-103.539378
image,14053.345,-98.265788,-102.477918
image,14062.500,-96.784138,-101.809842
image,14071.655,-97.581519,-103.718633
image,14080.811,-98.225782,-103.391569
image,14089.966,-97.727334,-103.648904
image,14099.121,-98.687914,-103.159597
image,14108.276,-99.428987,-102.618004
image,14117.432,-98.673690,-102.221951
image,14126.587,-100.009905,-102.778872
image,14135.742,-98.111979,-103.388923
image,14144.897,-97.624606,-101.990081
image,14154.053,-97.777850,-102.109732
image,14163.208,-97.266334,-102.505830
image,14172.363,-97.689509,-103.133954
image,14181.519,-96.963413,-102.979957
image,14190.674,-96.907724,-102.079361
image,14199.829,-97.093700,-101.455993
image,14208.984,-97.397556,-100.565961
image,14218.140,-96.460395,-101.888527
image,14227.295,-97.393872,-102.531761
image,14236.450,-98.099326,-103.981639
image,14245.605,-98.825660,-103.812768
image,14254.761,-99.177291,-101.968486
image,14263.916,-98.190504,-102.698227
image,14273.071,-97.347521,-103.154639
image,14282.227,-97.606585,-104.571368
image,14291.382,-97.865724,-104.060768
image,14300.537,-98.654390,-102.565090
image,14309.692,-97.568471,-103.144510
image,14318.848,-96.923931,-101.895534
image,14328.003,-98.899039,-102.531706
image,14337.158,-97.995253,-102.922272
image,14346.313,-99.122318,-103.137437
image,14355.469,-99.779776,-103.706137
image,14364.624,-98.754954,-103.799934
image,14373.779,-98.461402,-103.425808
image,14382.935,-98.597781,-102.719038
image,14392.090,-98.415393,-104.678489
image,14401.245,-98.980971,-104.761312
image,14410.400,-97.337449,-102.498006
image,14419.556,-97.443717,-102.610374
image,14428.711,-97.232362,-102.231879
image,14437.866,-97.436575,-103.135290
image,14447.021,-98.278491,-105.407739
image,14456.177,-98.807049,-104.907879
image,14465.332,-97.727781,-104.766531
image,14474.487,-96.776190,-104.270688
image,14483.643,-97.932274,-104.299541
image,14492.798,-97.864228,-103.649531
image,14501.953,-97.536136,-104.314859
image,14511.108,-97.969401,-103.623726
image,14520.264,-98.493299,-103.238118
image,14529.419,-98.675105,-103.802253
image,14538.574,-97.591783,-102.730146
image,14547.729,-98.437443,-102.133968
image,14556.885,-98.501823,-104.267472
image,14566.040,-97.041755,-103.939178
image,14575.195,-98.081628,-103.134176
image,14584.351,-96.904421,-105.751691
image,14593.506,-96.723747,-106.013017
image,14602.661,-97.691505,-104.187736
image,14611.816,-97.874906,-104.142527
image,14620.972,-97.568534,-104.853045
image,14630.127,-97.576991,-103.101681
image,14639.282,-97.510556,-103.665347
image,14648.438,-97.672657,-105.089285
image,14657.593,-98.087320,-103.243419
image,14666.748,-97.880522,-101.805805
image,14675.903,-96.944288,-102.062408
image,14685.059,-97.204149,-103.424632
image,14694.214,-97.378033,-103.437477
image,14703.369,-99.231950,-102.835502
image,14712.524,-98.418527,-102.229035
image,14721.680,-98.359213,-102.748034
image,14730.835,-98.129528,-103.059524
image,14739.990,-97.249190,-103.963991
image,14749.146,-97.626285,-104.751255
image,14758.301,-98.039176,-102.800429
image,14767.456,-97.484395,-103.224349
image,14776.611,-95.931883,-102.251424
image,14785.767,-96.276005,-103.562274
image,14794.922,-97.572808,-104.759270
image,14804.077,-98.759328,-104.083912
image,14813.232,-97.432429,-103.080579
image,14822.388,-97.935903,-103.186032
image,14831.543,-98.881836,-104.410666
image,14840.698,-99.849950,-104.331311
image,14849.854,-98.324250,-104.101206
image,14859.009,-100.232318,-103.912045
image,14868.164,-98.184605,-103.873993
image,14877.319,-97.897481,-102.514479
image,14886.475,-98.557617,-103.095717
image,14895.630,-97.312567,-103.090082
image,14904.785,-96.495816,-102.350826
image,14913.940,-98.082878,-102.909747
image,14923.096,-98.591345,-102.933209
image,14932.251,-100.093223,-103.389541
image,14941.406,-99.206059,-103.733795
image,14950.562,-98.191988,-104.882864
image,14959.717,-98.728988,-104.961020
image,14968.872,-97.895732,-102.767290
image,14978.027,-96.511652,-102.425352
image,14987.183,-97.261985,-102.040320
image,14996.338,-98.558318,-102.921048
image,15005.493,-97.200759,-102.083450
image,15014.648,-97.003322,-101.235195
image,15023.804,-98.885310,-102.116196
image,15032.959,-97.637622,-101.697024
image,15042.114,-97.983570,-101.665034
image,15051.270,-97.761792,-102.824681
image,15060.425,-97.351008,-103.036759
image,15069.580,-97.787524,-103.206464
image,15078.735,-99.193297,-103.141464
image,15087.891,-98.855081,-105.434700
image,15097.046,-97.799782,-104.915354
image,15106.201,-96.640798,-103.176573
image,15115.356,-96.932201,-102.499362
image,15124.512,-97.666679,-102.594730
image,15133.667,-97.094968,-102.662517
image,15142.822,-97.592764,-102.867531
image,15151.978,-98.652617,-103.889750
image,15161.133,-98.424923,-104.200856
image,15170.288,-98.827440,-103.780162
image,15179.443,-98.593090,-104.202749
image,15188.599,-98.730850,-104.183356
image,15197.754,-98.268932,-102.845340
image,15206.909,-96.707429,-102.065846
image,15216.064,-96.813334,-102.659850
image,15225.220,-97.670508,-103.879917
image,15234.375,-99.992773,-103.649433
image,15243.530,-98.537930,-103.577874
image,15252.686,-98.279655,-103.232178
image,15261.841,-98.913767,-103.018215
image,15270.996,-98.819837,-103.247966
image,15280.151,-98.143259,-104.380951
image,15289.307,-96.557677,-102.810877
image,15298.462,-95.823345,-102.534093
image,15307.617,-96.458417,-103.367217
image,15316.772,-99.449273,-102.911246
image,15325.928,-99.925598,-104.047735
image,15335.083,-97.383681,-104.417013
image,15344.238,-98.375240,-103.378442
image,15353.394,-99.290824,-102.486904
image,15362.549,-99.661788,-103.002094
image,15371.704,-99.392290,-102.940969
image,15380.859,-98.882130,-101.963721
image,15390.015,-98.781351,-101.282474
image,15399.170,-98.292549,-102.385405
image,15408.325,-97.732942,-103.077268
image,15417.480,-98.661787,-103.517190
image,15426.636,-99.950027,-102.382799
image,15435.791,-98.388213,-104.173511
image,15444.946,-98.007033,-104.647799
image,15454.102,-98.003340,-103.672947
image,15463.257,-98.083161,-102.265148
image,15472.412,-98.866769,-103.103088
image,15481.567,-97.417182,-103.604343
image,15490.723,-96.779865,-103.456478
image,15499.878,-96.897175,-104.318599
image,15509.033,-97.920901,-103.260327
image,15518.188,-97.349327,-102.184099
image,15527.344,-96.635902,-101.641974
image,15536.499,-97.687490,-102.985191
image,15545.654,-99.151140,-103.577429
image,15554.810,-99.222148,-102.183424
image,15563.965,-97.902173,-102.692818
image,15573.120,-97.562550,-104.290267
image,15582.275,-97.395909,-104.097204
image,15591.431,-99.761842,-102.636929
image,15600.586,-98.102514,-102.528015
image,15609.741,-99.391113,-103.720600
image,15618.896,-99.190695,-104.369497
image,15628.052,-98.667041,-102.876402
image,15637.207,-99.792301,-102.772457
image,15646.362,-97.407019,-103.038621
image,15655.518,-96.997128,-103.547332
image,15664.673,-98.638403,-103.032150
image,15673.828,-98.670205,-100.907834
image,15682.983,-97.375375,-101.847653
image,15692.139,-98.345806,-103.465346
image,15701.294,-98.884490,-103.679816
image,15710.449,-97.720585,-102.403593
image,15719.604,-97.903558,-101.319140
image,15728.760,-98.584711,-102.820028
image,15737.915,-99.956673,-104.642452
image,15747.070,-99.661331,-104.104482
image,15756.226,-99.219346,-104.296003
image,15765.381,-96.963720,-103.804160
image,15774.536,-96.936106,-103.495617
image,15783.691,-96.525448,-102.894957
image,15792.847,-97.984650,-103.055820
image,15802.002,-99.367338,-103.112171
image,15811.157,-97.674954,-103.829579
image,15820.312,-97.189988,-103.962341
image,15829.468,-97.566115,-103.941738
image,15838.623,-98.364121,-102.910526
image,15847.778,-98.003393,-103.223927
image,15856.934,-98.758471,-105.199039
image,15866.089,-101.010641,-103.898063
image,15875.244,-97.664234,-104.195120
image,15884.399,-98.058718,-104.561410
image,15893.555,-99.559002,-103.064912
image,15902.710,-99.387715,-103.363255
image,15911.865,-98.588532,-102.922936
image,15921.021,-98.342155,-103.381168
image,15930.176,-98.461295,-104.644925
image,15939.331,-99.223693,-103.178029
image,15948.486,-98.741229,-102.470737
image,15957.642,-97.721690,-103.677764
image,15966.797,-98.125161,-103.778222
image,15975.952,-97.406602,-103.364996
image,15985.107,-97.621934,-103.647578
image,15994.263,-98.359100,-102.656962
image,16003.418,-98.094359,-103.301674
image,16012.573,-96.651854,-103.400672
image,16021.729,-96.912615,-104.120103
image,16030.884,-97.052725,-103.366225
image,16040.039,-97.262487,-103.044694
image,16049.194,-96.968210,-103.187571
image,16058.350,-97.325759,-101.708183
image,16067.505,-98.729344,-101.852452
image,16076.660,-98.170915,-102.458498
image,16085.815,-97.659602,-104.098301
image,16094.971,-97.883860,-103.402158
image,16104.126,-98.148951,-103.214883
image,16113.281,-97.076207,-103.945402
image,16122.437,-97.889911,-103.341955
image,16131.592,-98.386720,-102.543291
image,16140.747,-97.374181,-102.995310
image,16149.902,-98.673213,-103.580732
image,16159.058,-101.384820,-102.890353
image,16168.213,-99.555517,-102.803353
