physical,role,frequency_hz,tx_on_dbfs_per_hz,same_capture_rf_off_dbfs_per_hz,signed_on_minus_off_linear_per_hz,positive_on_minus_off_dbfs_per_hz,in_mandatory_222p5_223p0_baseline
139,baseline_center,222935058.593750,-98.7073965805,-110.010271778,1.24690362163e-10,-99.0416711365,1
139,baseline_center,222935156.250000,-98.1929601605,-110.159096159,1.4196137316e-10,-98.4782980847,1
139,baseline_center,222935253.906250,-98.3747472106,-109.87790416,1.35101775606e-10,-98.6933894313,1
139,baseline_center,222935351.562500,-98.9785294839,-109.956031604,1.16414710631e-10,-99.3399213702,1
139,baseline_center,222935449.218750,-98.6451733152,-110.116508466,1.26874759886e-10,-98.9662476665,1
139,baseline_center,222935546.875000,-98.498566435,-110.162267856,1.31667130187e-10,-98.805226302,1
139,baseline_center,222935644.531250,-98.4172582105,-110.02986623,1.34039254403e-10,-98.727679966,1
139,baseline_center,222935742.187500,-98.9541256748,-110.371993274,1.18050274277e-10,-99.2793299955,1
139,baseline_center,222935839.843750,-99.2153689186,-110.195340089,1.10241556852e-10,-99.576546622,1
139,baseline_center,222935937.500000,-99.1850298189,-109.863352159,1.10321934856e-10,-99.5733812999,1
139,baseline_center,222936035.156250,-99.1914902415,-110.248413272,1.11018192842e-10,-99.5460584641,1
139,baseline_center,222936132.812500,-98.7920907099,-110.233541835,1.22589517984e-10,-99.1154666258,1
139,baseline_center,222936230.468750,-98.47500872,-109.965855166,1.31990004769e-10,-98.7945895545,1
139,baseline_center,222936328.125000,-98.8603756026,-110.006291506,1.20020189921e-10,-99.2074569034,1
139,baseline_center,222936425.781250,-99.0160081854,-110.161961044,1.15795413749e-10,-99.3630864115,1
139,baseline_center,222936523.437500,-98.6201295063,-110.344379077,1.28162437653e-10,-98.9223924089,1
139,baseline_center,222936621.093750,-98.3247585664,-110.344194269,1.37831961621e-10,-98.6065006294,1
139,baseline_center,222936718.750000,-98.6153247412,-110.412307626,1.28457896075e-10,-98.9123919528,1
139,baseline_center,222936816.406250,-98.1616871896,-110.423440291,1.43626256182e-10,-98.4276615987,1
139,baseline_center,222936914.062500,-98.5146515277,-110.37906059,1.31613831264e-10,-98.8069846843,1
139,baseline_center,222937011.718750,-98.2899999587,-110.17822108,1.3865387299e-10,-98.5806799486,1
139,baseline_center,222937109.375000,-98.0662974799,-110.081738284,1.46274713833e-10,-98.3483074285,1
139,baseline_center,222937207.031250,-99.1459317667,-110.163430184,1.12101898457e-10,-99.5038703252,1
139,baseline_center,222937304.687500,-99.0288893738,-110.411088696,1.15961028098e-10,-99.3568794289,1
139,baseline_center,222937402.343750,-98.5421590646,-110.385489438,1.30738538762e-10,-98.8359637337,1
139,baseline_center,222937500.000000,-98.7852582743,-110.113921691,1.22532808089e-10,-99.1174761363,1
139,baseline_center,222937597.656250,-99.1194136363,-110.15884869,1.12837309553e-10,-99.4754727754,1
139,baseline_center,222937695.312500,-98.5602897163,-109.924961646,1.2913210339e-10,-98.8896577484,1
139,baseline_center,222937792.968750,-98.7166633901,-110.082633286,1.24568169541e-10,-99.0459291722,1
139,baseline_center,222937890.625000,-98.6618279203,-110.455008308,1.27081857488e-10,-98.9591644595,1
139,baseline_center,222937988.281250,-98.3826541044,-110.402904337,1.36008434578e-10,-98.6643415798,1
139,baseline_center,222938085.937500,-98.4941614234,-110.080212096,1.31626781176e-10,-98.8065573889,1
139,baseline_center,222938183.593750,-98.7647542775,-110.108876705,1.23147456438e-10,-99.0957455391,1
139,baseline_center,222938281.250000,-98.807458222,-110.13801163,1.21912268657e-10,-99.139525869,1
139,baseline_center,222938378.906250,-98.7264495153,-110.001861635,1.24081521673e-10,-99.062928892,1
139,baseline_center,222938476.562500,-98.6307340225,-109.899258439,1.26830331273e-10,-98.9677687319,1
139,baseline_center,222938574.218750,-98.6296238421,-109.945930357,1.26974772635e-10,-98.9628255616,1
139,baseline_center,222938671.875000,-98.6086332639,-110.277169376,1.28382561995e-10,-98.9149396181,1
139,baseline_center,222938769.531250,-99.0288021359,-110.357764162,1.1585115662e-10,-99.36099626,1
139,baseline_center,222938867.187500,-98.8766738379,-110.027702484,1.19582325928e-10,-99.2233300362,1
139,baseline_center,222938964.843750,-98.652569305,-109.802425605,1.25912169472e-10,-98.9993229309,1
139,baseline_center,222939062.500000,-98.6658702262,-110.046431612,1.2606691348e-10,-98.9939887995,1
139,baseline_center,222939160.156250,-98.3526612009,-110.139179629,1.36443540128e-10,-98.6504702103,1
139,baseline_center,222939257.812500,-98.5266564676,-110.074330436,1.30559107231e-10,-98.841928283,1
139,baseline_center,222939355.468750,-98.6492714041,-109.844980369,1.26117815673e-10,-98.9922355972,1
139,baseline_center,222939453.125000,-98.5070699827,-110.194371871,1.31461681334e-10,-98.812008176,1
139,baseline_center,222939550.781250,-98.1904090302,-110.286468375,1.42329083002e-10,-98.4670634871,1
139,baseline_center,222939648.437500,-98.1512721508,-110.014537767,1.43097322062e-10,-98.443684936,1
139,baseline_center,222939746.093750,-98.8473741485,-110.056941584,1.20525751404e-10,-99.1892015228,1
139,baseline_center,222939843.750000,-98.4465856553,-110.189536855,1.33428815533e-10,-98.7475036925,1
139,baseline_center,222939941.406250,-97.9811455793,-110.188214701,1.49603002703e-10,-98.250596896,1
139,baseline_center,222940039.062500,-98.2487781855,-110.015744436,1.39701852873e-10,-98.5479783378,1
139,baseline_center,222940136.718750,-98.6075860488,-110.341235272,1.28553166011e-10,-98.9091722307,1
139,baseline_center,222940234.375000,-98.4725400269,-110.155276969,1.32500938561e-10,-98.7778104542,1
139,baseline_center,222940332.031250,-98.5677105947,-110.170146645,1.29452756403e-10,-98.8788869781,1
139,baseline_center,222940429.687500,-98.633519803,-110.371833662,1.27797667082e-10,-98.9347707405,1
139,baseline_center,222940527.343750,-98.1979729116,-110.118093149,1.4169504326e-10,-98.4864534187,1
139,baseline_center,222940625.000000,-98.3929862094,-110.037587453,1.34863776883e-10,-98.70104682,1
139,baseline_center,222940722.656250,-97.8667201127,-109.821865017,1.53009873874e-10,-98.1528054284,1
139,baseline_center,222940820.312500,-98.3940085913,-110.384658904,1.35591142237e-10,-98.677686807,1
139,baseline_center,222940917.968750,-99.2449271377,-110.65149257,1.10382150207e-10,-99.5710115028,1
139,baseline_center,222941015.625000,-98.9997952953,-110.353762337,1.16680749863e-10,-99.330007885,1
139,baseline_center,222941113.281250,-98.6867967702,-109.993192898,1.25291331823e-10,-99.0207897427,1
139,baseline_center,222941210.937500,-98.4423559669,-109.821347121,1.32721175793e-10,-98.770597795,1
139,baseline_center,222941308.593750,-98.1520134864,-110.023071642,1.43090761536e-10,-98.4438840498,1
139,baseline_center,222941406.250000,-98.2443895162,-110.042069774,1.39913385026e-10,-98.5414073608,1
139,baseline_center,222941503.906250,-98.3168546225,-110.217346298,1.37826062826e-10,-98.6066864983,1
139,baseline_center,222941601.562500,-98.3934398985,-110.385709079,1.35612310002e-10,-98.6770088626,1
139,baseline_center,222941699.218750,-98.6327885777,-110.301776171,1.27671454431e-10,-98.9390619411,1
139,baseline_center,222941796.875000,-98.4112966527,-110.228703667,1.3468146901e-10,-98.7069215528,1
139,baseline_center,222941894.531250,-98.3754785792,-110.102810107,1.35596368155e-10,-98.6775194256,1
139,baseline_center,222941992.187500,-98.4378831676,-110.155255889,1.33639789869e-10,-98.740642159,1
139,baseline_center,222942089.843750,-98.6263397848,-110.403029843,1.28090014646e-10,-98.9248472469,1
139,baseline_center,222942187.500000,-98.7372515892,-110.302630018,1.24417271119e-10,-99.051193284,1
139,baseline_center,222942285.156250,-98.6756346628,-110.263531139,1.26243986588e-10,-98.9878929958,1
139,baseline_center,222942382.812500,-99.0162625681,-110.338549741,1.16171936029e-10,-99.3489877298,1
139,baseline_center,222942480.468750,-98.6252405127,-109.972889179,1.27175875387e-10,-98.9559526432,1
139,baseline_center,222942578.125000,-98.5945800064,-109.88498824,1.27942443789e-10,-98.9298535821,1
139,baseline_center,222942675.781250,-98.2963214807,-109.9206723,1.37851836707e-10,-98.6058744308,1
139,baseline_center,222942773.437500,-98.3146542827,-110.231363912,1.37931381742e-10,-98.6033691318,1
139,baseline_center,222942871.093750,-98.423987564,-110.507231675,1.34850131184e-10,-98.7014862672,1
139,baseline_center,222942968.750000,-98.5268434782,-110.260107081,1.30964702528e-10,-98.8284573918,1
139,baseline_center,222943066.406250,-98.2954496253,-110.290624005,1.38713182641e-10,-98.5788226369,1
139,baseline_center,222943164.062500,-98.1164714994,-110.183834373,1.44709814779e-10,-98.3950201235,1
139,baseline_center,222943261.718750,-98.4276351169,-110.139117155,1.33942384864e-10,-98.7308197265,1
139,baseline_center,222943359.375000,-98.4065862266,-110.112428369,1.34580491026e-10,-98.7101789148,1
139,baseline_center,222943457.031250,-98.4484987476,-109.970531402,1.32870713161e-10,-98.7657073399,1
139,baseline_center,222943554.687500,-98.1939221296,-110.064972426,1.41716584233e-10,-98.4857932393,1
139,baseline_center,222943652.343750,-98.2167927818,-110.126773895,1.41059697361e-10,-98.5059705225,1
139,baseline_center,222943750.000000,-98.014166391,-110.456684028,1.48971333736e-10,-98.2689729399,1
139,baseline_center,222943847.656250,-98.0951068652,-110.133783714,1.45359615265e-10,-98.3755623518,1
139,baseline_center,222943945.312500,-98.1805828467,-110.043850739,1.42134809795e-10,-98.4729954733,1
139,baseline_center,222944042.968750,-98.278413528,-110.111811777,1.38902025385e-10,-98.572914216,1
139,baseline_center,222944140.625000,-98.242020556,-109.98222161,1.39857706749e-10,-98.5431359718,1
139,baseline_center,222944238.281250,-98.5164551674,-109.724976412,1.3006581828e-10,-98.8583682245,1
139,baseline_center,222944335.937500,-98.1648520106,-110.113134475,1.42843176857e-10,-98.4514049959,1
139,baseline_center,222944433.593750,-98.3207388669,-110.09085442,1.37413230844e-10,-98.6197144918,1
139,baseline_center,222944531.250000,-98.3921059705,-110.271032711,1.35411950085e-10,-98.6834300754,1
139,baseline_center,222944628.906250,-98.4440912504,-110.542591123,1.34258403009e-10,-98.7205852301,1
139,baseline_center,222944726.562500,-98.0740370912,-110.223644648,1.46312271901e-10,-98.3471924602,1
139,baseline_center,222944824.218750,-97.8288252896,-110.268742768,1.55460871953e-10,-98.0837890074,1
139,baseline_center,222944921.875000,-98.1103182867,-110.246661435,1.45066250614e-10,-98.3843361359,1
139,baseline_center,222945019.531250,-98.4426016842,-110.302010398,1.33804795115e-10,-98.7352832263,1
139,baseline_center,222945117.187500,-98.8100799229,-110.096044129,1.21738785187e-10,-99.1457103632,1
139,baseline_center,222945214.843750,-98.475856096,-110.095987542,1.32259813779e-10,-98.7857209312,1
139,baseline_center,222945312.500000,-97.6474763305,-110.096335238,1.62110072727e-10,-97.9018999938,1
139,baseline_center,222945410.156250,-97.7432837473,-109.990592908,1.58118541292e-10,-98.0101720085,1
139,baseline_center,222945507.812500,-98.3655392177,-110.419705974,1.36616659942e-10,-98.6449633667,1
139,baseline_center,222945605.468750,-98.6644226943,-110.479501939,1.27051219786e-10,-98.9602116104,1
139,baseline_center,222945703.125000,-98.25748554,-110.222005166,1.39864235221e-10,-98.5429332505,1
139,baseline_center,222945800.781250,-98.1098553007,-110.05761373,1.44662377012e-10,-98.3964440309,1
139,baseline_center,222945898.437500,-98.0676536302,-109.977350818,1.45987243348e-10,-98.3568509206,1
139,baseline_center,222945996.093750,-98.3870700112,-110.115077586,1.35236456555e-10,-98.6890621708,1
139,baseline_center,222946093.750000,-98.2512462769,-110.232539667,1.40101994823e-10,-98.5355568103,1
139,baseline_center,222946191.406250,-97.7803454811,-109.993544472,1.56696583381e-10,-98.049404728,1
139,baseline_center,222946289.062500,-97.6908671677,-110.009005699,1.60202581667e-10,-97.9533048953,1
139,baseline_center,222946386.718750,-97.7209504812,-110.249901929,1.59566278885e-10,-97.9705888267,1
139,baseline_center,222946484.375000,-97.9364436138,-109.992997334,1.50809632476e-10,-98.2157091843,1
139,baseline_center,222946582.031250,-98.0247783469,-110.380041988,1.4842552863e-10,-98.2849139562,1
139,baseline_center,222946679.687500,-98.4140558827,-110.18537958,1.34494789019e-10,-98.7129454201,1
139,baseline_center,222946777.343750,-98.7011177031,-110.442072296,1.25829391853e-10,-99.0021790238,1
139,baseline_center,222946875.000000,-98.3115252067,-110.58218171,1.3877339351e-10,-98.5769379151,1
139,baseline_center,222946972.656250,-98.0902533917,-110.536685944,1.46392103497e-10,-98.3448234883,1
139,baseline_center,222947070.312500,-98.2995096756,-110.270071029,1.38530459681e-10,-98.5845472467,1
139,baseline_center,222947167.968750,-98.4809777279,-110.312498117,1.32568084054e-10,-98.7756102033,1
139,baseline_center,222947265.625000,-98.5602863106,-110.286901471,1.29945763253e-10,-98.8623787565,1
139,baseline_center,222947363.281250,-98.1543286513,-110.235560869,1.43484168858e-10,-98.4319601361,1
139,baseline_center,222947460.937500,-98.0539812005,-110.286073428,1.47169030104e-10,-98.3218357227,1
139,baseline_center,222947558.593750,-98.3457982717,-110.310078552,1.37048338814e-10,-98.6312622425,1
139,baseline_center,222947656.250000,-98.110341521,-110.044982826,1.44616335065e-10,-98.3978264876,1
139,baseline_center,222947753.906250,-98.1059409937,-109.988290133,1.446429348e-10,-98.3970277496,1
139,baseline_center,222947851.562500,-98.7829647665,-110.03358968,1.22420821279e-10,-99.121447113,1
139,baseline_center,222947949.218750,-98.297271754,-110.300931166,1.38673243629e-10,-98.5800732599,1
139,baseline_center,222948046.875000,-98.2160497726,-110.609746821,1.42107695061e-10,-98.473824046,1
139,baseline_center,222948144.531250,-98.1740915133,-110.267015408,1.42858067744e-10,-98.4509522831,1
139,baseline_center,222948242.187500,-98.0172499685,-110.06104061,1.48000623895e-10,-98.2973645384,1
